edad,ingreso_mensual,antiguedad_cliente,saldo_promedio,cantidad_productos,transacciones_mensuales,uso_banca_digital,deuda_vigente
47,4119931.8831873117,9.397803865335941,9279201.333225815,5,34.765717985184494,71.19451835542755,1131624.908774433
46,2009879.454285896,4.180473864080323,587586.2176877867,5,60.9573653044764,77.93681220210802,2144558.154515026
48,5491145.370413912,13.030625513502763,7278136.408921457,5,45.534415879410425,80.78400880411384,1522516.925739448
53,1457442.7017375394,5.611881289961362,559128.5410258626,3,42.491634529220946,73.98407389121353,6512755.634605243
40,1969062.871959581,5.010885585900069,1536256.122260929,3,40.84891250609992,76.50091738995401,2370687.494014097
62,4353613.01895859,16.03224737322419,8627858.716080006,6,33.88828592820289,55.25361073206456,1758507.485226215
37,1302188.0354385716,5.707306385284693,304917.75667661184,3,27.66560063197125,92.52365174647284,7137453.852666161
40,1265888.5674239413,5.806702255380281,325937.57954228716,3,42.07074326950691,78.92291089528426,5585039.096792206
25,1090354.797323985,1.2885668245494197,283382.74711237475,2,50.986033287474086,85.9081561929113,473456.14828627004
29,1208351.7350581354,2.0251851716613203,577601.1914790696,1,47.51013072628104,87.59568033875873,416577.85359451384
51,4542294.649840088,14.953406766569577,6493692.244504962,6,39.80708796296309,42.785863300084785,629009.9665433627
25,958401.3120086412,2.3436179221363,286540.59466246894,1,51.06282817433759,92.97136405404285,376296.99717595684
58,4880868.336722661,16.765079904253266,8405511.105922498,6,44.518207880343866,45.28273691766346,1581936.8734691048
56,3867391.760869802,15.543352769492799,6325957.295249247,6,47.969316497689206,58.68396083542058,1792200.901409265
36,1472338.7847950617,5.448280749362563,382257.49975298764,2,47.33830196691787,63.13511797949005,6127863.755566682
31,1481233.1385508778,9.501839982898204,789427.1607299433,4,67.48274124881446,74.70615203757586,2944676.709875889
23,899800.5586889528,1.8617382749238562,383974.9982230753,2,50.32285144597482,89.19009547908769,390859.2001350489
57,4645937.8964630095,20.063885825261092,8679176.724352926,5,30.22962337657075,64.58445486835471,2021966.0693243635
54,4710490.528835939,14.206155135839836,6210707.811179864,7,36.265152096875,65.35224277385576,1561079.7406732317
58,4637022.5672761835,12.577396938609445,7089578.557932094,5,42.14098249817027,52.8670322216553,458459.58006519405
43,1467924.9603633683,6.788839623945382,558999.3478692144,3,26.23400374952884,67.68806767640632,5384030.838666242
37,1518615.554212499,9.23667542955227,1617579.5043593855,3,70.78018219170701,81.32899195196677,2618561.7004314885
24,758055.5936156282,1.4019328959835051,383215.1135432925,2,34.73836010150909,94.24157597134558,387314.3167465434
47,2022766.388222474,6.83504836829144,1277582.6665797264,5,63.026080923947234,76.56768553795757,3122589.61542556
37,1976134.901993276,7.915993233878246,1529078.136942639,3,66.91167590253367,74.31107614499594,2063400.4311792771
31,1781951.9058787322,6.024240239008664,1256938.0118921772,4,51.88846858267364,69.68301960788371,2828106.2827719813
36,1776450.0358101646,9.024436171207658,1462987.2667992231,4,68.72969049918086,84.65316034350734,2405184.8932866757
38,2310508.958847792,6.7056823937491545,1456088.7721158154,5,80.92177071581946,75.4677810110349,2490431.156265879
36,1671128.4885447728,7.390269128679897,1171652.7090310906,3,56.20748579467393,73.36063202895804,2591892.8805342293
29,707099.5504181342,1.1993098685396064,251822.7353431971,2,41.436347942501506,81.25624629448016,427168.1315761625
31,1729149.2495433853,5.619062852530025,821380.5709559107,3,41.223622334516584,75.15579507183571,2254693.6650476977
48,1345190.3401567708,2.1357771443252194,634710.6861521692,3,33.7309090742332,60.354880492017585,5676036.985056
33,1486166.8204881195,4.398511438956014,182145.64781767872,3,31.65861334086161,64.8979066653251,5316571.451749709
54,3734941.52836075,15.474443825389129,5091355.586094081,6,49.53899032448524,32.38875883804916,1772664.586952174
61,4975598.999873997,14.959243998918792,7621969.308248047,8,41.73559907407472,33.59424783117181,2055063.4945832822
60,5173802.437722656,18.76989962389204,6139593.665671647,7,34.85607182500521,69.77866403234765,1273300.1453783654
41,1422400.6629057813,-0.39193835031018853,116664.35370916052,2,42.929646335664636,71.6369474906345,7184615.929735128
39,1728900.8193149928,6.650216213156311,1266372.845454503,4,58.60235449439022,71.54580479180974,2063151.5731115206
47,4373243.374129295,11.865474475421387,8433302.09714574,5,37.85980433060083,60.3865561213745,1822833.7487711974
34,2018799.312124282,7.95622520111024,1600454.5690981494,4,63.53263283924519,74.35177368390622,2246124.917152709
26,770794.8990100983,1.0285334530260446,281558.0357718596,2,46.72577170042944,100.11208816854243,506751.18882466096
40,4364273.279811759,13.075184454525832,6246256.45891125,7,42.43593334169301,57.139686877448895,1555951.234648743
31,1335293.0401038867,5.2806335950955,919515.0757036747,4,61.21976758875579,75.20177262472171,2919817.813433542
62,4097083.464832079,15.313716138922835,8299436.86558088,5,34.749217427174244,48.72420606855442,2219759.5063435733
49,4400123.14284773,16.874773361284156,7802626.801372388,6,54.90873997566072,63.202410146770156,1481743.370123548
44,2116438.3894026517,8.995687346391549,988927.9411768003,3,51.86407460303298,83.87746528516318,2842389.694237829
29,1488582.3007221867,7.574337159117595,1273599.7083930997,5,58.71759480614957,69.54340647107327,2165257.675488628
34,1947497.6012591496,8.602459667109372,1327994.1371652787,4,96.60986799032702,75.1859151683781,2387556.7821464473
59,3321267.014518284,18.45275138593464,6129068.2670767205,5,49.969139105653184,74.64994125220943,2015106.395704784
38,1317605.7327317,5.256741590447177,273835.6914720723,4,25.142487088559818,56.53150471007736,4551672.271355554
65,5149549.1421523625,19.35336918962325,9047095.696233822,7,53.81979481110106,44.00046297962666,1714340.6826001543
33,2134060.9495332553,7.5919901645452486,1130826.373108292,3,48.346355201772695,89.73913638344033,3071561.0047316453
41,1756471.6042659609,5.2266262506472225,419307.3377325884,4,37.875631691386914,96.94208674823017,6708664.053782092
30,2173945.1020065104,8.518572851343519,1360074.4924980765,5,51.51770693028696,83.70917244194173,1925184.2471148134
41,1798480.23423247,3.712134703117198,1322069.644174999,4,81.87822627282533,72.29465548173881,2421352.9407921513
45,1126364.7076691948,8.96401524403674,1420468.7164468814,3,67.02612381416787,82.83204179334805,2129722.544808476
21,777159.3705252944,1.6460895516149976,205975.87656844716,1,42.0634164419884,89.85693529927025,568140.2679416294
29,877193.5899937938,2.919308701715871,305289.2602322128,1,52.23738152163617,87.46861142764222,393357.09218917496
22,949306.0521402932,2.393558353814188,211338.5353556609,2,32.1788245899781,100.35147016579717,637710.650296397
34,1522250.2917321413,4.0877834639654775,451466.9429604244,2,36.93646466591634,84.14278040321447,5432659.433670926
23,1097452.570045568,1.7847971027896186,200183.8920529948,1,37.30859438695174,90.37637715592136,460814.668012771
23,682410.1108744575,1.2748015583442744,418463.4218286141,1,40.513768808635795,91.75959491504774,307939.5330380919
25,697312.355936154,1.17443094161352,246024.45827411188,1,29.196928918421143,89.462004654122,472317.2524781379
34,2108927.2485553245,5.088328073753343,1021278.5442068472,3,75.96992405652485,73.50791902662974,2751197.9547687136
37,1328393.2425501777,6.0110343005837725,419298.5924918594,3,33.56362410063891,59.77058835245779,6592121.686501001
52,4565774.486967845,12.852969566744434,6560317.4122802885,8,53.201361874791466,49.45120374159585,1399541.8542928107
52,4832702.192727583,14.751774873714911,6795922.858096976,8,27.44626785370582,52.66024333301864,2035326.9989110264
41,2022955.3383870644,6.5775676835482155,933537.786923901,3,70.46092742048215,63.76749068970739,2983128.0857711295
29,902550.1406972151,1.598865494138431,230190.26882848985,2,44.30896789117191,91.26211488467503,502300.5146569152
54,4600601.945247044,13.555551952026235,6356986.944641893,6,33.31809291481559,40.723148154486495,1857941.267459171
42,1855863.344461403,11.506361865748193,1217823.1471717225,3,45.14095712344228,65.42325187335724,2033010.018978903
52,4577665.963618494,15.61310888348297,7582879.9153532125,7,28.25161857066001,63.47360251081541,1543240.718437537
52,1392050.7584783882,1.6813598961334368,481240.1696698921,4,25.990128283224557,65.8225409028837,5334056.4891054025
28,856837.7432252086,1.5336751552579722,235303.50344087425,2,57.33659180522942,92.19270561233719,536069.0485404964
27,884440.5578997376,2.6979340658595516,236129.20325339184,2,57.15095793888931,92.40061545671297,407952.1964404096
49,1674794.4634649993,4.641107369231353,386923.0576733763,4,29.95102568060223,55.37533023226942,5215682.474926278
38,1835427.2385069055,10.131383623693193,1195635.6649590896,3,48.29474390009946,84.76917226382413,2713432.1293888576
36,1665189.5686643687,6.176247544092403,552836.3853499651,4,39.58239729329648,70.10311840652574,6089869.262870743
55,5091602.419279645,14.809800309603512,5620189.941992773,7,35.20589918236013,48.929495935533524,1960823.7378853834
42,2273075.1088067372,10.324245549205962,441913.432703933,5,67.39604856968768,68.97250104477857,1828543.7408930762
51,1759255.220430119,5.49106151887776,449369.6190456572,4,56.027244873380056,49.14040175965172,6952462.875273992
39,1817305.9061923176,9.709563076396998,649765.9551066837,4,46.022894208709474,65.18082973859391,2501253.653623494
24,1029987.0777400575,2.633019992213237,326474.4646236851,2,41.94781293509299,90.46376285263653,264623.37003821414
39,2023536.0898968833,7.189215413562033,1029529.1256322776,4,79.8080307266004,78.84537604822943,2183168.596038636
25,1178745.9891779153,2.6901225479281314,312623.0815046466,1,62.89414039276013,92.65188366228045,448134.3297045006
37,1636790.6087108976,6.6922003319078085,1411152.942519802,5,74.62473704037731,66.06379323402707,2925388.1712850626
37,1868315.2275978012,9.362864838572168,1284549.7402161239,4,58.863022636990365,74.02580389519721,2111637.7964283302
47,1343752.6334699974,6.7049307755660825,361735.9041348361,4,26.62911769080926,74.35197639804096,5200890.674545818
36,1253150.529487094,3.0005995585848155,280335.3442899505,4,29.499878601075064,67.9789391639575,6575954.760309763
34,1961068.2063655786,7.888905821404208,991056.6008278102,4,55.193159170961884,70.00156153716762,3030837.124431171
22,1063933.180412441,0.48982398913897884,346549.8702914506,1,52.14306282998057,83.02952966530533,594194.3421619362
44,1698826.9998695937,5.51918344953666,1128220.8121248223,4,58.46492595447038,73.51643967911278,2837316.372396268
35,1861543.2901198985,7.594756793946478,1428982.3998750097,4,44.937144926587145,77.25627867901594,2687449.3471238497
40,1339277.810121926,5.9734831748141906,482136.67323944205,3,43.365237505516156,81.88216746076141,6688514.7310138205
39,1481427.040552657,7.9115796972004935,1803135.432399856,4,58.62937540970587,73.539895857679,2078952.112872424
31,841814.0875728567,2.23229121795994,150869.3497322735,2,46.086929928295525,86.70718503725494,169961.77489816025
29,882515.0080087543,1.3274750564347122,474749.1232610638,2,34.21976002030563,89.21102623535879,662698.4844749813
40,1426833.8660250122,4.565737689243555,636355.0621077098,4,26.100258195318055,62.28692054951842,6279661.934768129
47,2295399.603287078,4.02051991084943,1452238.4690374495,4,59.401814434403846,72.33513521815607,1816982.9917129332
37,2054030.8565837967,5.397620132811587,892231.7880065363,5,81.80524659506196,69.66167687088826,2815786.74383749
34,1540950.4474743884,6.0369055003238135,466475.9860568588,4,51.15770686113984,71.2193526567294,5548441.369241159
27,804067.0634015223,1.9121661982587947,288276.1231604694,2,48.65569578714991,90.21275632030228,496746.6977965641
41,2014752.8170053416,7.876271311662693,1015893.5436762768,3,70.15149429721055,63.23900012044417,2481836.6060311007
48,5341625.696863909,15.192321518243245,8064906.629605823,7,38.176960395615275,71.40613622717248,1004762.9260264057
30,1568663.797468767,2.630436486903003,428605.1368054064,2,29.342312044504265,60.34141692877802,6334363.311356273
35,1933947.951840612,6.077710027290534,1149827.6176196076,3,73.22333612633456,65.25291805192037,2383418.9996452415
24,841812.2193112321,1.5497410800004598,374573.64338483755,2,25.64173195902641,87.29545930462051,406905.4559885819
61,4611186.483943531,17.998077561543795,6721629.04535381,6,42.31709304095814,56.997592099506846,1511650.2966036606
57,5387847.419740765,19.117167696614526,8995315.533337276,7,43.969915310921294,49.052143457683734,1030642.7536012825
22,864136.3451216813,2.512310596706401,458407.78459869744,2,19.312685342565075,90.62007308371952,551970.3280245417
27,823981.3547662897,1.8875572757179973,425515.30859713315,1,65.61847742550974,90.28446158104957,488974.8159403639
23,905289.4603608105,1.6767619973950048,270190.45060617913,1,68.08132699716478,96.08500542935543,607767.3228813475
48,1807952.739948601,7.548040429797146,1026519.4418538567,3,46.58338470066469,86.88110327840826,2937660.692131328
68,4407611.583033133,14.507167229513968,6428893.432711938,8,40.41606113679523,44.84726878027361,1914019.193213378
42,1695174.6840840436,4.7418751322586425,546998.8454103142,4,22.262279978459386,45.73632151469967,6710698.825122753
34,2138065.7186124306,7.8183364353258415,1486990.3632883467,5,54.18878940701947,78.50581468631242,2372329.172679326
38,1529964.1335831138,6.948635975106842,578813.183973096,4,61.223105679571376,53.06858883164816,6109725.306399374
42,1211937.3140709898,8.694548698616801,480076.9373746018,3,30.586525499146116,64.35478040719313,6443913.01757268
39,1670801.9371989463,6.034062060855405,1267744.179158436,5,56.20116294457536,71.46663170482329,2674699.0701523223
39,1495958.773608256,7.563082432026992,1070404.1415095928,3,50.851253885767804,67.94768744984151,2032525.812789254
22,1344571.4470527302,2.2136499231466003,430389.1146984024,1,43.27466502625744,82.55661342961294,707103.457767698
41,1517537.1952477202,6.897071472222882,1196223.1439615136,4,71.88124073911237,76.79064731555307,2707688.9444376114
49,1768739.2722150376,5.71811281031613,442448.3132710228,4,37.31921997118112,57.77797838261109,6905838.618088277
25,750471.0619234041,2.4466197721933214,255376.69638766712,2,41.86120467732669,86.53615481894342,742540.4157568496
24,625224.600272412,0.53344505472814,216673.7556773157,1,39.191235975601295,94.62557061288614,248080.2179138937
39,1776998.7887832257,4.367906604472867,345845.06969083345,3,36.12199163483923,78.50567320298043,6589644.892608506
39,1327664.134446153,8.680299689106887,1734119.785942633,3,58.44600570797887,69.25082634898604,2942985.323252876
28,1835258.1115455301,6.029147396806133,1100834.3296615197,3,53.83427904747409,60.94850657042312,2821445.8318336518
51,3633640.903373534,18.91170023367136,6725204.59148764,8,38.4375780320425,72.38395552750775,1776360.8310179752
41,2042108.0912611496,11.618400734666558,2193812.862610348,5,72.0428818339128,80.64172058562406,1607624.3919812771
30,1887455.1395638464,8.922599950500539,1458499.9499704416,4,41.83620913564904,72.59867759215713,2463966.0501276357
34,1502559.4337419725,4.297856871704878,330961.49967052194,4,36.35068479040424,70.7280110653791,7538838.707114199
